EmpID,EmpName,EngDt,TermDt,DepID,GenderID,RaceID,MgrID,DOB,PayRate,Level
1328,"Jones, Ripduman K",2020-09-07,,2,1,2,1313,1978-12-15,,23
1329,"Haigh, Miroslawa B",2020-06-01,2023-05-24,3,1,1,1300,1972-06-03,,24
1330,"Channing, Morag M",2020-05-05,,5,1,3,1319,1984-05-19,,23
1331,"Jackson, Bruno Y",2020-07-07,,1,0,3,1297,1990-04-13,,27
1332,"Pooley, Ann E",2020-03-12,,6,1,5,1298,1987-01-22,,26
1333,"Lloyd, Tirzah S",2020-07-16,,6,1,4,1298,1985-12-11,,26
1334,"Gilroy, Rajesh L",2020-12-15,,5,0,5,1319,1981-07-09,,23
1335,"Sheldrick, Elsie O",2020-07-13,,8,1,1,1293,1970-02-02,,25
1336,"Ranson, Colette V",2020-11-22,,5,1,4,1319,1973-10-27,,23
1337,"Housley, Christopher S",2020-04-10,,1,0,5,1331,1987-03-10,,28
1338,"Pryde, Leslie A",2020-04-19,,7,0,2,1323,1992-01-04,,23
1339,"Webb, Irene M",2020-09-09,2023-04-21,7,1,1,1323,1980-01-22,,23
1340,"Powell, Carol B",2020-02-15,,8,1,2,1293,1981-11-12,,25
1341,"Gadd, Gwendolyn C",2020-08-27,,3,1,1,1300,1992-12-08,,24
1342,"Gorton, Katie N",2020-09-20,,9,1,3,1261,2000-09-25,,20
1343,"Pryde, Diane M",2020-11-01,,5,1,2,1319,1975-06-23,,23
1344,"Powell, Chi C",2020-03-19,,1,0,2,1331,1987-08-23,,28
1345,"Gilroy, Michael V",2020-04-04,,7,0,2,1323,1977-04-24,,23
1346,"Rasul, Bruno V",2020-07-01,,6,0,3,1298,1991-10-07,,26
1347,"Hyslop, Lisa V",2020-03-28,,3,1,2,1300,1984-09-10,,24
1348,"Coombs, Elsie B",2021-05-08,,2,1,5,1313,1988-10-17,,23
1349,"Coppin, Roger A",2021-09-16,,4,0,5,1303,2001-09-21,,24
1350,"Murray, Helen J",2021-03-19,,3,1,5,1300,1992-04-04,,24
1351,"Hyslop, Giulio I",2021-05-29,,10,0,4,1316,1983-12-26,,23
1352,"Hardy, Alan I",2020-11-22,,3,0,1,1300,1972-01-15,,24
1353,"Cousins, Adele E",2021-08-23,,4,1,5,1303,1994-09-27,,24
1354,"McCarthy, Harry G",2021-03-24,,6,0,1,1298,1985-08-16,,26
1355,"MacMillan, Lisa B",2021-07-04,,5,1,3,1319,1984-11-06,,23
1356,"Kenney, Paul I",2021-04-30,,9,0,3,1342,1978-03-06,,21
1357,"Lovett, Emma D",2021-05-04,2023-06-15,8,1,3,1293,1965-03-11,,25
1358,"Rasul, Douglas O",2021-05-30,,8,0,2,1293,1980-02-18,,25
1359,"Jackson, Martin C",2021-05-25,,2,0,4,1313,1987-01-12,,23
1360,"Jones, Bhavna O",2021-09-05,2023-07-24,1,1,3,1331,1987-10-11,,28
1361,"Smith, Karen V",2021-09-23,,7,1,4,1323,1982-03-13,,23
1362,"Parke, Alan A",2021-12-21,,6,0,4,1298,1975-11-23,,26
1363,"Woolley, Anna N",2021-05-01,,8,1,1,1358,1976-08-25,,26
1364,"Mistry, Jill R",2021-08-29,,10,1,1,1316,1974-01-13,,23
1365,"Field, Elisabeth L",2021-11-19,,7,1,4,1323,1976-10-01,,23
1366,"Bennett, Joanna T",2021-08-10,,5,1,3,1355,1989-05-25,,24
1367,"Rawson, Adrian V",2021-07-01,,9,0,3,1342,1989-09-26,,21
1368,"Polizzi, Morag E",2021-08-01,,4,1,5,1353,1973-08-13,,25
1369,"Ranson, Sandra W",2021-07-07,2022-04-02,2,1,1,1313,1976-08-20,,23
1370,"Ewart, Gary O",2021-05-05,,3,0,4,1300,1969-09-09,,24
1371,"Mongan, Brigitte J",2021-08-04,,8,1,1,1358,2000-07-27,,26
1372,"Mistry, Maureen A",2021-05-15,,4,1,5,1353,1980-11-28,,25
1373,"Gadd, Christopher M",2021-06-28,,6,0,5,1362,1983-07-27,,27
1374,"Hyslop, Diana B",2021-05-19,,1,1,4,1331,1968-08-22,,28
1375,"Jones, Joseph F",2021-04-11,,5,0,4,1355,1961-09-19,,24
1376,"Turner, Samantha O",2021-05-23,,5,1,4,1355,1982-04-09,,24
1377,"Ranson, Harry W",2021-06-22,2022-05-06,2,0,4,1313,1988-10-12,,23
1378,"Marsden, Joseph N",2021-04-10,,8,0,2,1358,1984-05-16,,26
1379,"Scholes, Nuala D",2021-06-25,,7,1,3,1323,1983-09-10,,23
1380,"Turner, Bruno X",2021-08-19,,3,0,2,1370,1971-03-31,,25
1381,"Colley, Rebecca E",2021-10-22,,9,1,2,1342,1993-05-20,,21
1382,"Hulme, Julie Q",2021-04-19,,4,1,5,1353,1977-05-05,,25
1383,"Sheldrick, Miroslawa Z",2021-11-17,,9,1,4,1342,1969-01-23,,21
1384,"Fleet, Sandra I",2021-07-23,,7,1,3,1379,1971-12-31,,24
1385,"Gilroy, Carmel I",2021-05-22,,3,1,5,1370,1974-10-16,,25
1386,"Massie, Andrew L",2021-05-02,,1,0,3,1331,1984-06-20,,28
1387,"Hulme, John D",2021-06-17,,10,0,3,1316,1979-09-24,,23
1388,"Cousins, Steven B",2021-07-07,,5,0,4,1355,1982-11-06,,24
1389,"Johnson, Francis Z",2021-12-17,,9,0,3,1342,1990-12-19,,21
1390,"Collingwood, Alan C",2021-06-06,,6,0,3,1362,1985-06-26,,27
1391,"Hulme, Jane L",2020-12-14,,7,1,4,1379,1987-01-16,,24
1392,"Richards, Miroslawa D",2021-08-15,,6,1,5,1362,1985-12-29,,27
1393,"Mills, Frances E",2021-06-14,,10,1,5,1316,1982-04-25,,23
1394,"Hardy, Adam B",2021-11-06,,1,0,4,1331,1996-09-26,,28
1395,"Parkes, Darren C",2021-08-20,,5,0,5,1355,1982-06-28,,24
1396,"Gilroy, Nuala U",2021-07-21,,9,1,5,1342,1991-09-12,,21
1397,"Jackson, Jean R",2021-09-29,,5,1,2,1355,1972-03-08,,24
1398,"Mistry, Jeanne E",2021-07-15,,3,1,1,1370,1993-04-27,,25
1399,"Scholes, Kathryn B",2021-10-05,,1,1,2,1394,1970-11-07,,29
1400,"Nash, Olu X",2021-10-17,,10,0,2,1316,1971-12-31,,23
1401,"Devlin, Roger H",2021-03-14,,8,0,5,1358,1974-09-23,,26
1402,"Nash, Richard V",2020-11-18,,1,0,1,1394,1989-08-14,,29
1403,"Gorton, Sarah M",2021-06-09,,4,1,4,1353,1972-09-27,,25
1404,"Hulme, Adam Q",2021-06-28,2023-12-13,4,0,3,1353,1981-09-15,,25
1405,"Gilroy, Alan R",2021-06-27,,4,0,3,1353,1977-07-14,,25
1406,"Collingwood, Anne B",2021-07-13,,4,1,4,1405,1966-05-29,,26
1407,"Webb, Gill S",2021-08-02,,2,1,1,1313,1983-04-27,,23
1408,"Pryde, David O",2021-12-12,,10,0,5,1400,1992-10-28,,24
1409,"Lewis, Jeanne B",2021-05-22,,3,1,1,1370,1980-08-23,,25
1410,"Goddard, Frank M",2021-04-20,,3,0,3,1370,1980-06-11,,25
1411,"Morris, Antony C",2021-03-05,,6,0,4,1362,1980-05-16,,27
1412,"Woolley, Gwendolyn S",2021-02-27,,8,1,1,1358,1991-08-15,,26
1413,"Walmsley, Lynette Q",2021-04-14,,2,1,5,1407,1993-11-11,,24
1414,"Wilson, Liam Y",2021-09-27,,1,0,5,1394,1999-05-30,,29
1415,"Andrews, Joanne N",2021-08-21,,4,1,2,1405,1989-04-24,,26
1416,"Dawber, Rebecca I",2022-08-26,,7,1,2,1379,1983-12-06,,24
1417,"Cousins, George U",2022-03-09,2023-05-25,10,0,1,1400,1969-06-21,,24
1418,"Rutherford, Stuart Q",2022-08-07,,9,0,2,1396,1984-04-19,,22
1419,"Choi, Margaret Q",2022-05-15,,9,1,4,1396,1987-04-15,,22
1420,"Rasul, Leigh H",2023-04-14,,8,0,5,1358,1983-09-10,,26
1421,"Gore, Yvonne X",2022-03-04,,9,1,4,1396,1959-01-17,,22
1422,"Richardson, Alison O",2022-01-04,,9,1,1,1396,1982-08-26,,22
1423,"Ewart, Andree B",2022-03-31,,9,1,3,1396,1983-04-15,,22
1424,"Simpson, Brigitte I",2022-07-04,,6,1,3,1362,1969-05-09,,27
1425,"Ranson, Dimitrios F",2022-01-09,,6,0,2,1362,1981-06-23,,27
1426,"Sheldrick, Jeanne B",2022-05-24,,5,1,1,1397,1988-08-11,,25
1427,"Woodbridge, Josie B",2021-12-15,2023-03-02,9,1,5,1396,1998-02-14,,22
1428,"Pryde, Adele G",2022-03-15,,1,1,5,1394,2000-03-19,,29
1429,"Sheldrick, Amanda A",2022-07-29,,9,1,5,1427,1962-04-26,,23
1430,"Bennett, Sally R",2022-05-29,,6,1,5,1425,1980-03-19,,28
1431,"Coppin, Raymond C",2022-04-21,,6,0,1,1425,1971-09-13,,28
1432,"Polizzi, Douglas F",2022-08-03,,2,0,2,1407,1997-10-07,,24
1433,"Brant, Gill B",2022-09-07,,5,1,5,1397,1991-07-15,,25
1434,"Parrett, Gordon H",2022-07-31,,4,0,1,1405,1964-04-27,,26
1435,"Pooley, Samantha E",2022-03-28,,4,1,4,1405,1984-11-16,,26
1436,"Polizzi, Iris R",2022-03-08,,4,1,3,1405,2002-03-13,,26
1437,"Devlin, Richard G",2022-02-22,,7,0,2,1379,1995-01-01,,24
1438,"Ranson, Kay M",2022-05-01,2023-04-29,6,1,3,1425,1981-12-25,,28
1439,"Jackson, Rosalie W",2022-10-12,,9,1,4,1427,1995-03-05,,23
1440,"Marsden, Lynnette H",2022-12-25,,5,1,1,1397,1985-06-07,,25
1441,"Shute, Venetia M",2022-07-26,,4,1,5,1405,1988-02-04,,26
1442,"Ranson, Harry E",2022-09-22,,3,0,1,1370,1982-08-22,,25
1443,"Housley, Antony D",2022-03-06,,6,0,1,1425,1989-12-18,,28
1444,"Gorton, Carmel F",2022-10-10,,3,1,5,1442,1975-03-22,,26
1445,"Lewis, Robert A",2022-02-03,,10,0,5,1400,1989-03-14,,24
1446,"Murray, Kevin I",2022-08-23,,2,0,1,1407,1977-08-20,,24
1447,"Wynn, Daniel U",2022-05-14,,8,0,5,1420,1985-01-22,,27
1448,"Nash, Leonard M",2022-05-30,,4,0,5,1441,1973-01-28,,27
1449,"Coombs, Gabriele Q",2022-10-11,,10,1,3,1400,1987-01-30,,24
1450,"Bland, Christopher H",2022-07-17,,6,0,5,1425,1985-01-01,,28
1451,"Gore, Chi X",2022-04-14,,10,0,4,1400,1993-08-16,,24
1452,"Ewart, Rebecca T",2022-03-14,,4,1,3,1441,1984-12-23,,27
1453,"Watt, Darren N",2023-01-06,2023-02-20,10,0,5,1400,1979-05-05,,24
1454,"Stevenson, Bevis Y",2022-12-09,,4,0,2,1441,1986-09-12,,27
1455,"Wright, Arthur T",2022-06-01,,2,0,1,1407,1970-08-21,,24
1456,"Gibbs, Andrew K",2022-04-17,,2,0,4,1407,1992-08-10,,24
1457,"Pooley, Gabriele B",2022-06-20,,9,1,3,1427,1984-03-12,,23
1458,"Stevenson, Bevis N",2022-06-17,,1,0,3,1394,1989-10-04,,29
1459,"Massie, Leigh T",2022-04-27,,9,0,1,1427,1963-05-19,,23
1460,"Smith, Gwendolyn S",2022-09-08,,1,1,1,1394,1997-02-01,,29
1461,"Kenney, Jill B",2022-07-30,,9,1,3,1427,1984-08-05,,23
1462,"Powell, Tracey E",2022-09-06,,3,1,4,1442,2001-08-04,,26
1463,"Rutherford, Antony U",2022-04-06,,5,0,5,1397,1990-02-16,,25
1464,"Parkes, Helen G",2022-10-19,,3,1,2,1442,1979-08-03,,26
1465,"Ranson, George G",2022-05-30,,6,0,4,1425,1973-09-19,,28
1466,"Brant, Colin L",2022-06-03,,7,0,2,1379,1994-10-05,,24
1467,"Henry, Gordon U",2022-12-12,,3,0,2,1442,1987-07-10,,26
1468,"Marsden, Ripduman T",2022-07-22,,10,1,2,1453,1976-10-04,,25
1469,"Scholes, Edward U",2022-07-22,,4,0,2,1441,2000-10-06,,27
1470,"King, Alan I",2022-03-16,,5,0,3,1397,1999-03-22,,25
1471,"Seabrook, Kathleen N",2022-06-25,,6,1,1,1465,2000-10-27,,29
1472,"Shelley, Sharmin A",2022-05-22,,3,1,4,1442,1984-06-23,,26
1473,"Gadd, Arthur G",2022-04-01,,10,0,5,1453,1987-08-29,,25
1474,"Mistry, Hannah A",2022-04-24,,1,1,2,1460,1990-12-31,,30
1475,"Nielson, Christopher O",2022-07-16,,4,0,4,1441,2002-07-21,,27
1476,"Seabrook, Karen C",2022-07-08,,5,1,5,1397,1985-04-25,,25
1477,"Mills, Colin X",2022-09-13,,3,0,4,1442,1973-12-24,,26
1478,"McCarthy, Adrian S",2022-07-21,,7,0,2,1379,2002-06-12,,24
1479,"Standen, Grace Q",2022-05-08,,2,1,5,1407,1983-08-19,,24
1480,"Brant, Gabriele A",2022-06-22,,10,1,3,1453,1994-07-24,,25
1481,"Massie, Herbert Y",2022-06-27,,7,0,4,1478,1972-10-26,,25
1482,"Barrett, Christopher V",2022-04-19,,3,0,1,1477,1990-11-28,,27
1483,"McCarthy, Alan F",2022-04-19,,10,0,4,1453,1981-01-20,,25
1484,"Leyland, Tirzah E",2022-05-27,,8,1,3,1420,1973-02-10,,27
1485,"Gibbs, Bhavna K",2022-12-25,,9,1,3,1427,1984-10-11,,23
1486,"Richards, Elsie G",2022-11-15,,2,1,1,1479,1985-10-14,,25
1487,"Sheldrick, Diane I",2022-05-03,,8,1,2,1420,1980-08-22,,27
1488,"Hyslop, Adrian O",2023-08-25,,6,0,1,1465,1991-04-08,,29
1489,"Rutherford, Judy T",2023-07-16,,4,1,2,1441,1963-09-20,,27
1490,"Fleet, Richard W",2023-06-19,,3,0,1,1477,1972-02-27,,27
1491,"Watt, Anastasia M",2023-06-27,,10,1,2,1453,1976-09-13,,25
1492,"Rawson, Samantha Z",2023-02-13,,5,1,1,1476,1968-06-05,,26
1493,"Wright, Gary L",2023-04-18,,4,0,4,1489,1984-11-06,,28
1494,"Ranson, Darren S",2023-07-05,,3,0,4,1477,1973-02-24,,27
1495,"Turner, Douglas Z",2023-05-18,,10,0,4,1453,1963-11-15,,25
1496,"Andrews, Lynnette J",2023-07-20,,2,1,2,1479,1978-11-23,,25
1497,"Leyland, Julie Z",2023-08-21,,7,1,2,1478,1986-08-18,,25
1498,"McCarthy, Alison U",2023-06-22,,2,1,2,1479,1982-11-08,,25
1499,"Shute, John R",2023-11-29,,10,0,2,1495,1995-07-12,,26
1500,"Sheldrick, Laura R",2023-06-18,,7,1,5,1478,1989-02-08,,25
1501,"Wynn, Leigh X",2023-06-07,,6,0,5,1465,1977-01-05,,29
1502,"Leyland, Arthur N",2023-10-13,,10,0,4,1495,1969-01-11,,26
1503,"Henry, Graham N",2023-01-30,2023-08-17,7,0,4,1478,1990-03-03,,25
1504,"Coombs, Joanne X",2022-12-24,,4,1,5,1489,1987-03-14,,28
1505,"Turner, David L",2023-09-15,,5,0,5,1476,1988-04-13,,26
1506,"Mead, Gabriele N",2023-08-03,,1,1,5,1460,1983-06-06,,30
1507,"Bennett, Frances R",2023-07-27,,7,1,2,1478,1985-10-10,,25
1508,"Marsden, Lynnette D",2023-07-11,,8,1,5,1420,1979-09-25,,27
1509,"Brant, William W",2023-09-09,,2,0,3,1479,1996-10-05,,25
1510,"Woolley, Daniel C",2023-04-01,,3,0,5,1477,1984-11-12,,27
1511,"Richardson, Bruno X",2023-04-28,,10,0,1,1495,1985-05-21,,26
1512,"Woodbridge, Anna E",2022-11-20,,6,1,2,1465,1983-08-22,,29
1513,"Rawson, David W",2023-09-11,,5,0,2,1476,1992-11-25,,26
1514,"King, Joseph U",2023-09-11,,4,0,2,1489,1978-01-29,,28
1515,"Lewis, Julie Z",2023-06-18,,6,1,4,1465,1995-10-25,,29
1516,"Mills, Venetia G",2023-04-09,,8,1,4,1420,1984-10-24,,27
1517,"Bennett, Brenda D",2023-06-12,,8,1,5,1420,1980-03-27,,27
1518,"Massie, Douglas J",2023-08-06,,9,0,4,1485,1963-07-29,,24
1519,"Seabrook, Colette R",2023-06-09,,8,1,3,1517,1982-02-26,,28
1520,"Pooley, Simon A",2023-02-12,,9,0,5,1485,1988-12-31,,24
1521,"Johnson, Joanna L",2023-04-19,,5,1,3,1476,1968-02-02,,26
1522,"Massie, Steven P",2023-07-19,,3,0,1,1477,1997-01-18,,27
1523,"Roberts, Rajesh P",2023-10-03,,10,0,3,1495,1969-03-20,,26
1524,"Goddard, Robert R",2023-06-13,,9,0,1,1485,1990-01-17,,24
1525,"Jarvis, Patricia R",2023-08-15,,4,1,2,1489,1988-06-22,,28
1526,"Hulme, Antony E",2023-05-22,,3,0,2,1477,1984-06-23,,27
1527,"Mills, Steven O",2023-04-30,,5,0,3,1476,1993-03-11,,26
1528,"Mongan, Robert Q",2023-08-19,,1,0,1,1460,1986-09-10,,30
1529,"Pryde, Gary J",2023-08-12,,2,0,2,1479,1978-07-26,,25
1530,"Scholes, Bevis S",2023-03-06,,2,0,4,1479,1994-10-21,,25
1531,"Sheldrick, Harry E",2023-04-17,,2,0,4,1530,1987-11-21,,26
1532,"Walmsley, Chi D",2023-03-17,,3,0,1,1526,1986-09-12,,28
1533,"Murray, Roger E",2023-09-22,,1,0,2,1460,1983-10-10,,30
1534,"Bland, Catherine B",2023-04-30,,9,1,5,1485,1981-05-15,,24
1535,"Bennett, Maureen R",2023-04-05,,4,1,5,1489,1976-04-08,,28
1536,"Sheldrick, Andrew F",2024-01-23,,8,0,1,1517,1988-10-27,,28
1537,"Gore, Francis E",2023-06-06,,5,0,4,1476,1993-05-23,,26
1538,"Jackson, George C",2023-05-13,,7,0,2,1478,1987-02-20,,25
1539,"Ewart, Karen W",2023-05-21,,3,1,5,1526,1961-08-24,,28
1540,"Hyslop, Kathryn Z",2023-06-02,,9,1,3,1485,1991-08-17,,24
1541,"Scholes, Chi O",2023-05-27,,7,0,3,1538,1986-06-22,,26
1542,"Coppin, Anna L",2023-03-24,,10,1,1,1495,1987-05-26,,26
1543,"Ranson, Harry L",2023-09-09,,2,0,3,1530,1988-01-07,,26
1544,"Scholes, Grace E",2023-11-26,,1,1,1,1460,2000-01-08,,30
1545,"Channing, Sharmin L",2023-07-29,,10,1,2,1495,1993-12-01,,26
1546,"Wright, Kevin P",2023-07-08,,3,0,1,1526,1972-06-21,,28
1547,"Parke, Paul O",2024-02-12,,5,0,4,1537,1988-05-30,,27
1548,"Jones, Tirzah T",2023-02-18,,8,1,5,1517,1970-09-20,,28
1549,"Deering, Leonard J",2023-08-05,,5,0,1,1537,1983-03-11,,27
1550,"Lamb, Joseph H",2023-10-05,,4,0,5,1489,1982-12-03,,28
1551,"Barrett, Timothy Q",2023-06-09,,5,0,1,1537,1972-07-02,,27
1552,"Parkes, Paulin Z",2023-04-04,,10,0,2,1545,1983-12-12,,27
1553,"Shute, Clare F",2023-04-21,,8,1,4,1517,1996-07-14,,28
1554,"Mead, Daniel F",2023-02-10,,6,0,4,1465,1975-01-17,,29
1555,"Norman, Harry L",2023-06-14,,6,0,4,1554,2002-07-08,,30
1556,"King, Morag P",2023-05-23,,9,1,3,1485,1977-12-01,,24
1557,"King, Raymond L",2023-06-15,,9,0,4,1556,1987-12-04,,25
1558,"Shearer, Dimitrios Q",2023-11-01,,3,0,1,1526,1990-05-21,,28
1559,"Shute, Phyllis H",2023-07-12,,1,1,1,1460,1974-10-01,,30
1560,"Scholes, Ripduman K",2023-04-22,,1,1,4,1559,1971-05-11,,31
1561,"Rawson, Elisabeth K",2023-03-07,,6,1,3,1554,1982-08-25,,30
1562,"Mongan, Gabriele T",2023-07-01,,2,1,5,1530,1974-11-15,,26
